number of characters,length of case,case,expected value
23,2,[ 4. 21.],529.0
23,2,[ 4. 22.],529.0
23,2,[5. 0.],529.0
23,2,[5. 1.],529.0
23,2,[5. 2.],529.0
23,2,[5. 3.],529.0
23,2,[5. 4.],529.0
23,2,[5. 5.],552.0
23,2,[5. 6.],529.0
23,2,[5. 7.],529.0
23,2,[5. 8.],529.0
23,2,[5. 9.],529.0
23,2,[ 5. 10.],529.0
23,2,[ 5. 11.],529.0
23,2,[ 5. 12.],529.0
23,2,[ 5. 13.],529.0
23,2,[ 5. 14.],529.0
23,2,[ 5. 15.],529.0
23,2,[ 5. 16.],529.0
23,2,[ 5. 17.],529.0
23,2,[ 5. 18.],529.0
23,2,[ 5. 19.],529.0
23,2,[ 5. 20.],529.0
23,2,[ 5. 21.],529.0
23,2,[ 5. 22.],529.0
23,2,[6. 0.],529.0
23,2,[6. 1.],529.0
23,2,[6. 2.],529.0
23,2,[6. 3.],529.0
23,2,[6. 4.],529.0
23,2,[6. 5.],529.0
23,2,[6. 6.],552.0
23,2,[6. 7.],529.0
23,2,[6. 8.],529.0
23,2,[6. 9.],529.0
23,2,[ 6. 10.],529.0
23,2,[ 6. 11.],529.0
23,2,[ 6. 12.],529.0
23,2,[ 6. 13.],529.0
23,2,[ 6. 14.],529.0
23,2,[ 6. 15.],529.0
23,2,[ 6. 16.],529.0
23,2,[ 6. 17.],529.0
23,2,[ 6. 18.],529.0
23,2,[ 6. 19.],529.0
23,2,[ 6. 20.],529.0
23,2,[ 6. 21.],529.0
23,2,[ 6. 22.],529.0
23,2,[7. 0.],529.0
23,2,[7. 1.],529.0
23,2,[7. 2.],529.0
23,2,[7. 3.],529.0
23,2,[7. 4.],529.0
23,2,[7. 5.],529.0
23,2,[7. 6.],529.0
23,2,[7. 7.],552.0
23,2,[7. 8.],529.0
23,2,[7. 9.],529.0
23,2,[ 7. 10.],529.0
23,2,[ 7. 11.],529.0
23,2,[ 7. 12.],529.0
23,2,[ 7. 13.],529.0
23,2,[ 7. 14.],529.0
23,2,[ 7. 15.],529.0
23,2,[ 7. 16.],529.0
23,2,[ 7. 17.],529.0
23,2,[ 7. 18.],529.0
23,2,[ 7. 19.],529.0
23,2,[ 7. 20.],529.0
23,2,[ 7. 21.],529.0
23,2,[ 7. 22.],529.0
23,2,[8. 0.],529.0
23,2,[8. 1.],529.0
23,2,[8. 2.],529.0
23,2,[8. 3.],529.0
23,2,[8. 4.],529.0
23,2,[8. 5.],529.0
23,2,[8. 6.],529.0
23,2,[8. 7.],529.0
23,2,[8. 8.],552.0
23,2,[8. 9.],529.0
23,2,[ 8. 10.],529.0
23,2,[ 8. 11.],529.0
23,2,[ 8. 12.],529.0
23,2,[ 8. 13.],529.0
23,2,[ 8. 14.],529.0
23,2,[ 8. 15.],529.0
23,2,[ 8. 16.],529.0
23,2,[ 8. 17.],529.0
23,2,[ 8. 18.],529.0
23,2,[ 8. 19.],529.0
23,2,[ 8. 20.],529.0
23,2,[ 8. 21.],529.0
23,2,[ 8. 22.],529.0
23,2,[9. 0.],529.0
23,2,[9. 1.],529.0
23,2,[9. 2.],529.0
23,2,[9. 3.],529.0
23,2,[9. 4.],529.0
23,2,[9. 5.],529.0
23,2,[9. 6.],529.0
23,2,[9. 7.],529.0
23,2,[9. 8.],529.0
23,2,[9. 9.],552.0
23,2,[ 9. 10.],529.0
23,2,[ 9. 11.],529.0
23,2,[ 9. 12.],529.0
23,2,[ 9. 13.],529.0
23,2,[ 9. 14.],529.0
23,2,[ 9. 15.],529.0
23,2,[ 9. 16.],529.0
23,2,[ 9. 17.],529.0
23,2,[ 9. 18.],529.0
23,2,[ 9. 19.],529.0
23,2,[ 9. 20.],529.0
23,2,[ 9. 21.],529.0
23,2,[ 9. 22.],529.0
23,2,[10.  0.],529.0
23,2,[10.  1.],529.0
23,2,[10.  2.],529.0
23,2,[10.  3.],529.0
23,2,[10.  4.],529.0
23,2,[10.  5.],529.0
23,2,[10.  6.],529.0
23,2,[10.  7.],529.0
23,2,[10.  8.],529.0
23,2,[10.  9.],529.0
23,2,[10. 10.],552.0
23,2,[10. 11.],529.0
23,2,[10. 12.],529.0
23,2,[10. 13.],529.0
23,2,[10. 14.],529.0
23,2,[10. 15.],529.0
23,2,[10. 16.],529.0
23,2,[10. 17.],529.0
23,2,[10. 18.],529.0
23,2,[10. 19.],529.0
23,2,[10. 20.],529.0
23,2,[10. 21.],529.0
23,2,[10. 22.],529.0
23,2,[11.  0.],529.0
23,2,[11.  1.],529.0
23,2,[11.  2.],529.0
23,2,[11.  3.],529.0
23,2,[11.  4.],529.0
23,2,[11.  5.],529.0
23,2,[11.  6.],529.0
23,2,[11.  7.],529.0
23,2,[11.  8.],529.0
23,2,[11.  9.],529.0
23,2,[11. 10.],529.0
23,2,[11. 11.],552.0
23,2,[11. 12.],529.0
23,2,[11. 13.],529.0
23,2,[11. 14.],529.0
23,2,[11. 15.],529.0
23,2,[11. 16.],529.0
23,2,[11. 17.],529.0
23,2,[11. 18.],529.0
23,2,[11. 19.],529.0
23,2,[11. 20.],529.0
23,2,[11. 21.],529.0
23,2,[11. 22.],529.0
23,2,[12.  0.],529.0
23,2,[12.  1.],529.0
23,2,[12.  2.],529.0
23,2,[12.  3.],529.0
23,2,[12.  4.],529.0
23,2,[12.  5.],529.0
23,2,[12.  6.],529.0
23,2,[12.  7.],529.0
23,2,[12.  8.],529.0
23,2,[12.  9.],529.0
23,2,[12. 10.],529.0
23,2,[12. 11.],529.0
23,2,[12. 12.],552.0
23,2,[12. 13.],529.0
23,2,[12. 14.],529.0
23,2,[12. 15.],529.0
23,2,[12. 16.],529.0
23,2,[12. 17.],529.0
23,2,[12. 18.],529.0
23,2,[12. 19.],529.0
23,2,[12. 20.],529.0
23,2,[12. 21.],529.0
23,2,[12. 22.],529.0
23,2,[13.  0.],529.0
23,2,[13.  1.],529.0
23,2,[13.  2.],529.0
23,2,[13.  3.],529.0
23,2,[13.  4.],529.0
23,2,[13.  5.],529.0
23,2,[13.  6.],529.0
23,2,[13.  7.],529.0
23,2,[13.  8.],529.0
23,2,[13.  9.],529.0
23,2,[13. 10.],529.0
23,2,[13. 11.],529.0
23,2,[13. 12.],529.0
23,2,[13. 13.],552.0
23,2,[13. 14.],529.0
23,2,[13. 15.],529.0
23,2,[13. 16.],529.0
23,2,[13. 17.],529.0
23,2,[13. 18.],529.0
23,2,[13. 19.],529.0
23,2,[13. 20.],529.0
23,2,[13. 21.],529.0
23,2,[13. 22.],529.0
23,2,[14.  0.],529.0
23,2,[14.  1.],529.0
23,2,[14.  2.],529.0
23,2,[14.  3.],529.0
23,2,[14.  4.],529.0
23,2,[14.  5.],529.0
23,2,[14.  6.],529.0
23,2,[14.  7.],529.0
23,2,[14.  8.],529.0
23,2,[14.  9.],529.0
23,2,[14. 10.],529.0
23,2,[14. 11.],529.0
23,2,[14. 12.],529.0
23,2,[14. 13.],529.0
23,2,[14. 14.],552.0
23,2,[14. 15.],529.0
23,2,[14. 16.],529.0
23,2,[14. 17.],529.0
23,2,[14. 18.],529.0
23,2,[14. 19.],529.0
23,2,[14. 20.],529.0
23,2,[14. 21.],529.0
23,2,[14. 22.],529.0
23,2,[15.  0.],529.0
23,2,[15.  1.],529.0
23,2,[15.  2.],529.0
23,2,[15.  3.],529.0
23,2,[15.  4.],529.0
23,2,[15.  5.],529.0
23,2,[15.  6.],529.0
23,2,[15.  7.],529.0
23,2,[15.  8.],529.0
23,2,[15.  9.],529.0
23,2,[15. 10.],529.0
23,2,[15. 11.],529.0
23,2,[15. 12.],529.0
23,2,[15. 13.],529.0
23,2,[15. 14.],529.0
23,2,[15. 15.],552.0
23,2,[15. 16.],529.0
23,2,[15. 17.],529.0
23,2,[15. 18.],529.0
23,2,[15. 19.],529.0
23,2,[15. 20.],529.0
23,2,[15. 21.],529.0
23,2,[15. 22.],529.0
23,2,[16.  0.],529.0
23,2,[16.  1.],529.0
23,2,[16.  2.],529.0
23,2,[16.  3.],529.0
23,2,[16.  4.],529.0
23,2,[16.  5.],529.0
23,2,[16.  6.],529.0
23,2,[16.  7.],529.0
23,2,[16.  8.],529.0
23,2,[16.  9.],529.0
23,2,[16. 10.],529.0
23,2,[16. 11.],529.0
23,2,[16. 12.],529.0
23,2,[16. 13.],529.0
23,2,[16. 14.],529.0
23,2,[16. 15.],529.0
23,2,[16. 16.],552.0
23,2,[16. 17.],529.0
23,2,[16. 18.],529.0
23,2,[16. 19.],529.0
23,2,[16. 20.],529.0
23,2,[16. 21.],529.0
23,2,[16. 22.],529.0
23,2,[17.  0.],529.0
23,2,[17.  1.],529.0
23,2,[17.  2.],529.0
23,2,[17.  3.],529.0
23,2,[17.  4.],529.0
23,2,[17.  5.],529.0
23,2,[17.  6.],529.0
23,2,[17.  7.],529.0
23,2,[17.  8.],529.0
23,2,[17.  9.],529.0
23,2,[17. 10.],529.0
23,2,[17. 11.],529.0
23,2,[17. 12.],529.0
23,2,[17. 13.],529.0
23,2,[17. 14.],529.0
23,2,[17. 15.],529.0
23,2,[17. 16.],529.0
23,2,[17. 17.],552.0
23,2,[17. 18.],529.0
23,2,[17. 19.],529.0
23,2,[17. 20.],529.0
23,2,[17. 21.],529.0
23,2,[17. 22.],529.0
23,2,[18.  0.],529.0
23,2,[18.  1.],529.0
23,2,[18.  2.],529.0
23,2,[18.  3.],529.0
23,2,[18.  4.],529.0
23,2,[18.  5.],529.0
23,2,[18.  6.],529.0
23,2,[18.  7.],529.0
23,2,[18.  8.],529.0
23,2,[18.  9.],529.0
23,2,[18. 10.],529.0
23,2,[18. 11.],529.0
23,2,[18. 12.],529.0
23,2,[18. 13.],529.0
23,2,[18. 14.],529.0
23,2,[18. 15.],529.0
23,2,[18. 16.],529.0
23,2,[18. 17.],529.0
23,2,[18. 18.],552.0
23,2,[18. 19.],529.0
23,2,[18. 20.],529.0
23,2,[18. 21.],529.0
23,2,[18. 22.],529.0
23,2,[19.  0.],529.0
23,2,[19.  1.],529.0
23,2,[19.  2.],529.0
23,2,[19.  3.],529.0
23,2,[19.  4.],529.0
23,2,[19.  5.],529.0
23,2,[19.  6.],529.0
23,2,[19.  7.],529.0
23,2,[19.  8.],529.0
23,2,[19.  9.],529.0
23,2,[19. 10.],529.0
23,2,[19. 11.],529.0
23,2,[19. 12.],529.0
23,2,[19. 13.],529.0
23,2,[19. 14.],529.0
23,2,[19. 15.],529.0
23,2,[19. 16.],529.0
23,2,[19. 17.],529.0
23,2,[19. 18.],529.0
23,2,[19. 19.],552.0
23,2,[19. 20.],529.0
23,2,[19. 21.],529.0
23,2,[19. 22.],529.0
23,2,[20.  0.],529.0
23,2,[20.  1.],529.0
23,2,[20.  2.],529.0
23,2,[20.  3.],529.0
23,2,[20.  4.],529.0
23,2,[20.  5.],529.0
23,2,[20.  6.],529.0
23,2,[20.  7.],529.0
23,2,[20.  8.],529.0
23,2,[20.  9.],529.0
23,2,[20. 10.],529.0
23,2,[20. 11.],529.0
23,2,[20. 12.],529.0
23,2,[20. 13.],529.0
23,2,[20. 14.],529.0
23,2,[20. 15.],529.0
23,2,[20. 16.],529.0
23,2,[20. 17.],529.0
23,2,[20. 18.],529.0
23,2,[20. 19.],529.0
23,2,[20. 20.],552.0
23,2,[20. 21.],529.0
23,2,[20. 22.],529.0
23,2,[21.  0.],529.0
23,2,[21.  1.],529.0
23,2,[21.  2.],529.0
23,2,[21.  3.],529.0
23,2,[21.  4.],529.0
23,2,[21.  5.],529.0
23,2,[21.  6.],529.0
23,2,[21.  7.],529.0
23,2,[21.  8.],529.0
23,2,[21.  9.],529.0
23,2,[21. 10.],529.0
23,2,[21. 11.],529.0
23,2,[21. 12.],529.0
23,2,[21. 13.],529.0
23,2,[21. 14.],529.0
23,2,[21. 15.],529.0
23,2,[21. 16.],529.0
23,2,[21. 17.],529.0
23,2,[21. 18.],529.0
23,2,[21. 19.],529.0
23,2,[21. 20.],529.0
23,2,[21. 21.],552.0
23,2,[21. 22.],529.0
23,2,[22.  0.],529.0
23,2,[22.  1.],529.0
23,2,[22.  2.],529.0
23,2,[22.  3.],529.0
23,2,[22.  4.],529.0
23,2,[22.  5.],529.0
23,2,[22.  6.],529.0
23,2,[22.  7.],529.0
23,2,[22.  8.],529.0
23,2,[22.  9.],529.0
23,2,[22. 10.],529.0
23,2,[22. 11.],529.0
23,2,[22. 12.],529.0
23,2,[22. 13.],529.0
23,2,[22. 14.],529.0
23,2,[22. 15.],529.0
23,2,[22. 16.],529.0
23,2,[22. 17.],529.0
23,2,[22. 18.],529.0
23,2,[22. 19.],529.0
23,2,[22. 20.],529.0
23,2,[22. 21.],529.0
23,2,[22. 22.],552.0
24,2,[0. 0.],600.0
24,2,[0. 1.],576.0
24,2,[0. 2.],576.0
24,2,[0. 3.],576.0
24,2,[0. 4.],576.0
24,2,[0. 5.],576.0
24,2,[0. 6.],576.0
24,2,[0. 7.],576.0
24,2,[0. 8.],576.0
24,2,[0. 9.],576.0
24,2,[ 0. 10.],576.0
24,2,[ 0. 11.],576.0
24,2,[ 0. 12.],576.0
24,2,[ 0. 13.],576.0
24,2,[ 0. 14.],576.0
24,2,[ 0. 15.],576.0
24,2,[ 0. 16.],576.0
24,2,[ 0. 17.],576.0
24,2,[ 0. 18.],576.0
24,2,[ 0. 19.],576.0
24,2,[ 0. 20.],576.0
24,2,[ 0. 21.],576.0
24,2,[ 0. 22.],576.0
24,2,[ 0. 23.],576.0
24,2,[1. 0.],576.0
24,2,[1. 1.],600.0
24,2,[1. 2.],576.0
24,2,[1. 3.],576.0
24,2,[1. 4.],576.0
24,2,[1. 5.],576.0
24,2,[1. 6.],576.0
24,2,[1. 7.],576.0
24,2,[1. 8.],576.0
24,2,[1. 9.],576.0
24,2,[ 1. 10.],576.0
24,2,[ 1. 11.],576.0
24,2,[ 1. 12.],576.0
24,2,[ 1. 13.],576.0
24,2,[ 1. 14.],576.0
24,2,[ 1. 15.],576.0
24,2,[ 1. 16.],576.0
24,2,[ 1. 17.],576.0
24,2,[ 1. 18.],576.0
24,2,[ 1. 19.],576.0
24,2,[ 1. 20.],576.0
24,2,[ 1. 21.],576.0
24,2,[ 1. 22.],576.0
24,2,[ 1. 23.],576.0
24,2,[2. 0.],576.0
24,2,[2. 1.],576.0
24,2,[2. 2.],600.0
24,2,[2. 3.],576.0
24,2,[2. 4.],576.0
24,2,[2. 5.],576.0
24,2,[2. 6.],576.0
24,2,[2. 7.],576.0
24,2,[2. 8.],576.0
24,2,[2. 9.],576.0
24,2,[ 2. 10.],576.0
24,2,[ 2. 11.],576.0
24,2,[ 2. 12.],576.0
24,2,[ 2. 13.],576.0
24,2,[ 2. 14.],576.0
24,2,[ 2. 15.],576.0
24,2,[ 2. 16.],576.0
24,2,[ 2. 17.],576.0
24,2,[ 2. 18.],576.0
24,2,[ 2. 19.],576.0
24,2,[ 2. 20.],576.0
24,2,[ 2. 21.],576.0
24,2,[ 2. 22.],576.0
24,2,[ 2. 23.],576.0
24,2,[3. 0.],576.0
24,2,[3. 1.],576.0
24,2,[3. 2.],576.0
24,2,[3. 3.],600.0
24,2,[3. 4.],576.0
24,2,[3. 5.],576.0
24,2,[3. 6.],576.0
24,2,[3. 7.],576.0
24,2,[3. 8.],576.0
24,2,[3. 9.],576.0
24,2,[ 3. 10.],576.0
24,2,[ 3. 11.],576.0
24,2,[ 3. 12.],576.0
24,2,[ 3. 13.],576.0
24,2,[ 3. 14.],576.0
24,2,[ 3. 15.],576.0
24,2,[ 3. 16.],576.0
24,2,[ 3. 17.],576.0
24,2,[ 3. 18.],576.0
24,2,[ 3. 19.],576.0
24,2,[ 3. 20.],576.0
24,2,[ 3. 21.],576.0
24,2,[ 3. 22.],576.0
24,2,[ 3. 23.],576.0
24,2,[4. 0.],576.0
24,2,[4. 1.],576.0
24,2,[4. 2.],576.0
24,2,[4. 3.],576.0
24,2,[4. 4.],600.0
24,2,[4. 5.],576.0
24,2,[4. 6.],576.0
24,2,[4. 7.],576.0
24,2,[4. 8.],576.0
24,2,[4. 9.],576.0
24,2,[ 4. 10.],576.0
24,2,[ 4. 11.],576.0
24,2,[ 4. 12.],576.0
24,2,[ 4. 13.],576.0
24,2,[ 4. 14.],576.0
24,2,[ 4. 15.],576.0
24,2,[ 4. 16.],576.0
24,2,[ 4. 17.],576.0
24,2,[ 4. 18.],576.0
24,2,[ 4. 19.],576.0
24,2,[ 4. 20.],576.0
24,2,[ 4. 21.],576.0
24,2,[ 4. 22.],576.0
24,2,[ 4. 23.],576.0
24,2,[5. 0.],576.0
24,2,[5. 1.],576.0
24,2,[5. 2.],576.0
24,2,[5. 3.],576.0
24,2,[5. 4.],576.0
24,2,[5. 5.],600.0
24,2,[5. 6.],576.0
24,2,[5. 7.],576.0
24,2,[5. 8.],576.0
24,2,[5. 9.],576.0
24,2,[ 5. 10.],576.0
24,2,[ 5. 11.],576.0
24,2,[ 5. 12.],576.0
24,2,[ 5. 13.],576.0
24,2,[ 5. 14.],576.0
24,2,[ 5. 15.],576.0
24,2,[ 5. 16.],576.0
24,2,[ 5. 17.],576.0
24,2,[ 5. 18.],576.0
24,2,[ 5. 19.],576.0
24,2,[ 5. 20.],576.0
24,2,[ 5. 21.],576.0
24,2,[ 5. 22.],576.0
24,2,[ 5. 23.],576.0
24,2,[6. 0.],576.0
24,2,[6. 1.],576.0
24,2,[6. 2.],576.0
24,2,[6. 3.],576.0
24,2,[6. 4.],576.0
24,2,[6. 5.],576.0
24,2,[6. 6.],600.0
24,2,[6. 7.],576.0
24,2,[6. 8.],576.0
24,2,[6. 9.],576.0
24,2,[ 6. 10.],576.0
24,2,[ 6. 11.],576.0
24,2,[ 6. 12.],576.0
24,2,[ 6. 13.],576.0
24,2,[ 6. 14.],576.0
24,2,[ 6. 15.],576.0
24,2,[ 6. 16.],576.0
24,2,[ 6. 17.],576.0
24,2,[ 6. 18.],576.0
24,2,[ 6. 19.],576.0
24,2,[ 6. 20.],576.0
24,2,[ 6. 21.],576.0
24,2,[ 6. 22.],576.0
24,2,[ 6. 23.],576.0
24,2,[7. 0.],576.0
24,2,[7. 1.],576.0
24,2,[7. 2.],576.0
24,2,[7. 3.],576.0
24,2,[7. 4.],576.0
24,2,[7. 5.],576.0
24,2,[7. 6.],576.0
24,2,[7. 7.],600.0
24,2,[7. 8.],576.0
24,2,[7. 9.],576.0
24,2,[ 7. 10.],576.0
24,2,[ 7. 11.],576.0
24,2,[ 7. 12.],576.0
24,2,[ 7. 13.],576.0
24,2,[ 7. 14.],576.0
24,2,[ 7. 15.],576.0
24,2,[ 7. 16.],576.0
24,2,[ 7. 17.],576.0
24,2,[ 7. 18.],576.0
24,2,[ 7. 19.],576.0
24,2,[ 7. 20.],576.0
24,2,[ 7. 21.],576.0
24,2,[ 7. 22.],576.0
24,2,[ 7. 23.],576.0
24,2,[8. 0.],576.0
24,2,[8. 1.],576.0
24,2,[8. 2.],576.0
24,2,[8. 3.],576.0
24,2,[8. 4.],576.0
24,2,[8. 5.],576.0
24,2,[8. 6.],576.0
24,2,[8. 7.],576.0
24,2,[8. 8.],600.0
24,2,[8. 9.],576.0
24,2,[ 8. 10.],576.0
24,2,[ 8. 11.],576.0
24,2,[ 8. 12.],576.0
24,2,[ 8. 13.],576.0
24,2,[ 8. 14.],576.0
24,2,[ 8. 15.],576.0
24,2,[ 8. 16.],576.0
24,2,[ 8. 17.],576.0
24,2,[ 8. 18.],576.0
24,2,[ 8. 19.],576.0
24,2,[ 8. 20.],576.0
24,2,[ 8. 21.],576.0
24,2,[ 8. 22.],576.0
24,2,[ 8. 23.],576.0
24,2,[9. 0.],576.0
24,2,[9. 1.],576.0
24,2,[9. 2.],576.0
24,2,[9. 3.],576.0
24,2,[9. 4.],576.0
24,2,[9. 5.],576.0
24,2,[9. 6.],576.0
24,2,[9. 7.],576.0
24,2,[9. 8.],576.0
24,2,[9. 9.],600.0
24,2,[ 9. 10.],576.0
24,2,[ 9. 11.],576.0
24,2,[ 9. 12.],576.0
24,2,[ 9. 13.],576.0
24,2,[ 9. 14.],576.0
24,2,[ 9. 15.],576.0
24,2,[ 9. 16.],576.0
24,2,[ 9. 17.],576.0
24,2,[ 9. 18.],576.0
24,2,[ 9. 19.],576.0
24,2,[ 9. 20.],576.0
24,2,[ 9. 21.],576.0
24,2,[ 9. 22.],576.0
24,2,[ 9. 23.],576.0
24,2,[10.  0.],576.0
24,2,[10.  1.],576.0
24,2,[10.  2.],576.0
24,2,[10.  3.],576.0
24,2,[10.  4.],576.0
24,2,[10.  5.],576.0
24,2,[10.  6.],576.0
24,2,[10.  7.],576.0
24,2,[10.  8.],576.0
24,2,[10.  9.],576.0
24,2,[10. 10.],600.0
24,2,[10. 11.],576.0
24,2,[10. 12.],576.0
24,2,[10. 13.],576.0
24,2,[10. 14.],576.0
24,2,[10. 15.],576.0
24,2,[10. 16.],576.0
24,2,[10. 17.],576.0
24,2,[10. 18.],576.0
24,2,[10. 19.],576.0
24,2,[10. 20.],576.0
24,2,[10. 21.],576.0
24,2,[10. 22.],576.0
24,2,[10. 23.],576.0
24,2,[11.  0.],576.0
24,2,[11.  1.],576.0
24,2,[11.  2.],576.0
24,2,[11.  3.],576.0
24,2,[11.  4.],576.0
24,2,[11.  5.],576.0
24,2,[11.  6.],576.0
24,2,[11.  7.],576.0
24,2,[11.  8.],576.0
24,2,[11.  9.],576.0
24,2,[11. 10.],576.0
24,2,[11. 11.],600.0
24,2,[11. 12.],576.0
24,2,[11. 13.],576.0
24,2,[11. 14.],576.0
24,2,[11. 15.],576.0
24,2,[11. 16.],576.0
24,2,[11. 17.],576.0
24,2,[11. 18.],576.0
24,2,[11. 19.],576.0
24,2,[11. 20.],576.0
24,2,[11. 21.],576.0
24,2,[11. 22.],576.0
24,2,[11. 23.],576.0
24,2,[12.  0.],576.0
24,2,[12.  1.],576.0
24,2,[12.  2.],576.0
24,2,[12.  3.],576.0
24,2,[12.  4.],576.0
24,2,[12.  5.],576.0
24,2,[12.  6.],576.0
24,2,[12.  7.],576.0
24,2,[12.  8.],576.0
24,2,[12.  9.],576.0
24,2,[12. 10.],576.0
24,2,[12. 11.],576.0
24,2,[12. 12.],600.0
24,2,[12. 13.],576.0
24,2,[12. 14.],576.0
24,2,[12. 15.],576.0
24,2,[12. 16.],576.0
24,2,[12. 17.],576.0
24,2,[12. 18.],576.0
24,2,[12. 19.],576.0
24,2,[12. 20.],576.0
24,2,[12. 21.],576.0
24,2,[12. 22.],576.0
24,2,[12. 23.],576.0
24,2,[13.  0.],576.0
24,2,[13.  1.],576.0
24,2,[13.  2.],576.0
24,2,[13.  3.],576.0
24,2,[13.  4.],576.0
24,2,[13.  5.],576.0
24,2,[13.  6.],576.0
24,2,[13.  7.],576.0
24,2,[13.  8.],576.0
24,2,[13.  9.],576.0
24,2,[13. 10.],576.0
24,2,[13. 11.],576.0
24,2,[13. 12.],576.0
24,2,[13. 13.],600.0
24,2,[13. 14.],576.0
24,2,[13. 15.],576.0
24,2,[13. 16.],576.0
24,2,[13. 17.],576.0
24,2,[13. 18.],576.0
24,2,[13. 19.],576.0
24,2,[13. 20.],576.0
24,2,[13. 21.],576.0
24,2,[13. 22.],576.0
24,2,[13. 23.],576.0
24,2,[14.  0.],576.0
24,2,[14.  1.],576.0
24,2,[14.  2.],576.0
24,2,[14.  3.],576.0
24,2,[14.  4.],576.0
24,2,[14.  5.],576.0
24,2,[14.  6.],576.0
24,2,[14.  7.],576.0
24,2,[14.  8.],576.0
24,2,[14.  9.],576.0
24,2,[14. 10.],576.0
24,2,[14. 11.],576.0
24,2,[14. 12.],576.0
24,2,[14. 13.],576.0
24,2,[14. 14.],600.0
24,2,[14. 15.],576.0
24,2,[14. 16.],576.0
24,2,[14. 17.],576.0
24,2,[14. 18.],576.0
24,2,[14. 19.],576.0
24,2,[14. 20.],576.0
24,2,[14. 21.],576.0
24,2,[14. 22.],576.0
24,2,[14. 23.],576.0
24,2,[15.  0.],576.0
24,2,[15.  1.],576.0
24,2,[15.  2.],576.0
24,2,[15.  3.],576.0
24,2,[15.  4.],576.0
24,2,[15.  5.],576.0
24,2,[15.  6.],576.0
24,2,[15.  7.],576.0
24,2,[15.  8.],576.0
24,2,[15.  9.],576.0
24,2,[15. 10.],576.0
24,2,[15. 11.],576.0
24,2,[15. 12.],576.0
24,2,[15. 13.],576.0
24,2,[15. 14.],576.0
24,2,[15. 15.],600.0
24,2,[15. 16.],576.0
24,2,[15. 17.],576.0
24,2,[15. 18.],576.0
24,2,[15. 19.],576.0
24,2,[15. 20.],576.0
24,2,[15. 21.],576.0
24,2,[15. 22.],576.0
24,2,[15. 23.],576.0
24,2,[16.  0.],576.0
24,2,[16.  1.],576.0
24,2,[16.  2.],576.0
24,2,[16.  3.],576.0
24,2,[16.  4.],576.0
24,2,[16.  5.],576.0
24,2,[16.  6.],576.0
24,2,[16.  7.],576.0
24,2,[16.  8.],576.0
24,2,[16.  9.],576.0
24,2,[16. 10.],576.0
24,2,[16. 11.],576.0
24,2,[16. 12.],576.0
24,2,[16. 13.],576.0
24,2,[16. 14.],576.0
24,2,[16. 15.],576.0
24,2,[16. 16.],600.0
24,2,[16. 17.],576.0
24,2,[16. 18.],576.0
24,2,[16. 19.],576.0
24,2,[16. 20.],576.0
24,2,[16. 21.],576.0
24,2,[16. 22.],576.0
24,2,[16. 23.],576.0
24,2,[17.  0.],576.0
24,2,[17.  1.],576.0
24,2,[17.  2.],576.0
24,2,[17.  3.],576.0
24,2,[17.  4.],576.0
24,2,[17.  5.],576.0
24,2,[17.  6.],576.0
24,2,[17.  7.],576.0
24,2,[17.  8.],576.0
24,2,[17.  9.],576.0
24,2,[17. 10.],576.0
24,2,[17. 11.],576.0
24,2,[17. 12.],576.0
24,2,[17. 13.],576.0
24,2,[17. 14.],576.0
24,2,[17. 15.],576.0
24,2,[17. 16.],576.0
24,2,[17. 17.],600.0
24,2,[17. 18.],576.0
24,2,[17. 19.],576.0
24,2,[17. 20.],576.0
24,2,[17. 21.],576.0
24,2,[17. 22.],576.0
24,2,[17. 23.],576.0
24,2,[18.  0.],576.0
24,2,[18.  1.],576.0
24,2,[18.  2.],576.0
24,2,[18.  3.],576.0
24,2,[18.  4.],576.0
24,2,[18.  5.],576.0
24,2,[18.  6.],576.0
24,2,[18.  7.],576.0
24,2,[18.  8.],576.0
24,2,[18.  9.],576.0
24,2,[18. 10.],576.0
24,2,[18. 11.],576.0
24,2,[18. 12.],576.0
24,2,[18. 13.],576.0
24,2,[18. 14.],576.0
24,2,[18. 15.],576.0
24,2,[18. 16.],576.0
24,2,[18. 17.],576.0
24,2,[18. 18.],600.0
24,2,[18. 19.],576.0
24,2,[18. 20.],576.0
24,2,[18. 21.],576.0
24,2,[18. 22.],576.0
24,2,[18. 23.],576.0
24,2,[19.  0.],576.0
24,2,[19.  1.],576.0
24,2,[19.  2.],576.0
24,2,[19.  3.],576.0
24,2,[19.  4.],576.0
24,2,[19.  5.],576.0
24,2,[19.  6.],576.0
24,2,[19.  7.],576.0
24,2,[19.  8.],576.0
24,2,[19.  9.],576.0
24,2,[19. 10.],576.0
24,2,[19. 11.],576.0
24,2,[19. 12.],576.0
24,2,[19. 13.],576.0
24,2,[19. 14.],576.0
24,2,[19. 15.],576.0
24,2,[19. 16.],576.0
24,2,[19. 17.],576.0
24,2,[19. 18.],576.0
24,2,[19. 19.],600.0
24,2,[19. 20.],576.0
24,2,[19. 21.],576.0
24,2,[19. 22.],576.0
24,2,[19. 23.],576.0
24,2,[20.  0.],576.0
24,2,[20.  1.],576.0
24,2,[20.  2.],576.0
24,2,[20.  3.],576.0
24,2,[20.  4.],576.0
24,2,[20.  5.],576.0
24,2,[20.  6.],576.0
24,2,[20.  7.],576.0
