number of characters,length of case,case,expected value
3,7,[2. 2. 0. 2. 0. 1. 0.],2193.0
3,7,[2. 2. 0. 2. 0. 1. 1.],2193.0
3,7,[2. 2. 0. 2. 0. 1. 2.],2196.0
3,7,[2. 2. 0. 2. 0. 2. 0.],2196.0
3,7,[2. 2. 0. 2. 0. 2. 1.],2196.0
3,7,[2. 2. 0. 2. 0. 2. 2.],2205.0
3,7,[2. 2. 0. 2. 1. 0. 0.],2193.0
3,7,[2. 2. 0. 2. 1. 0. 1.],2193.0
3,7,[2. 2. 0. 2. 1. 0. 2.],2196.0
3,7,[2. 2. 0. 2. 1. 1. 0.],2193.0
3,7,[2. 2. 0. 2. 1. 1. 1.],2193.0
3,7,[2. 2. 0. 2. 1. 1. 2.],2196.0
3,7,[2. 2. 0. 2. 1. 2. 0.],2196.0
3,7,[2. 2. 0. 2. 1. 2. 1.],2196.0
3,7,[2. 2. 0. 2. 1. 2. 2.],2205.0
3,7,[2. 2. 0. 2. 2. 0. 0.],2220.0
3,7,[2. 2. 0. 2. 2. 0. 1.],2220.0
3,7,[2. 2. 0. 2. 2. 0. 2.],2277.0
3,7,[2. 2. 0. 2. 2. 1. 0.],2202.0
3,7,[2. 2. 0. 2. 2. 1. 1.],2202.0
3,7,[2. 2. 0. 2. 2. 1. 2.],2205.0
3,7,[2. 2. 0. 2. 2. 2. 0.],2229.0
3,7,[2. 2. 0. 2. 2. 2. 1.],2211.0
3,7,[2. 2. 0. 2. 2. 2. 2.],2220.0
3,7,[2. 2. 1. 0. 0. 0. 0.],2190.0
3,7,[2. 2. 1. 0. 0. 0. 1.],2190.0
3,7,[2. 2. 1. 0. 0. 0. 2.],2193.0
3,7,[2. 2. 1. 0. 0. 1. 0.],2190.0
3,7,[2. 2. 1. 0. 0. 1. 1.],2190.0
3,7,[2. 2. 1. 0. 0. 1. 2.],2193.0
3,7,[2. 2. 1. 0. 0. 2. 0.],2193.0
3,7,[2. 2. 1. 0. 0. 2. 1.],2193.0
3,7,[2. 2. 1. 0. 0. 2. 2.],2202.0
3,7,[2. 2. 1. 0. 1. 0. 0.],2190.0
3,7,[2. 2. 1. 0. 1. 0. 1.],2190.0
3,7,[2. 2. 1. 0. 1. 0. 2.],2193.0
3,7,[2. 2. 1. 0. 1. 1. 0.],2190.0
3,7,[2. 2. 1. 0. 1. 1. 1.],2190.0
3,7,[2. 2. 1. 0. 1. 1. 2.],2193.0
3,7,[2. 2. 1. 0. 1. 2. 0.],2193.0
3,7,[2. 2. 1. 0. 1. 2. 1.],2193.0
3,7,[2. 2. 1. 0. 1. 2. 2.],2202.0
3,7,[2. 2. 1. 0. 2. 0. 0.],2193.0
3,7,[2. 2. 1. 0. 2. 0. 1.],2193.0
3,7,[2. 2. 1. 0. 2. 0. 2.],2196.0
3,7,[2. 2. 1. 0. 2. 1. 0.],2193.0
3,7,[2. 2. 1. 0. 2. 1. 1.],2193.0
3,7,[2. 2. 1. 0. 2. 1. 2.],2196.0
3,7,[2. 2. 1. 0. 2. 2. 0.],2202.0
3,7,[2. 2. 1. 0. 2. 2. 1.],2220.0
3,7,[2. 2. 1. 0. 2. 2. 2.],2211.0
3,7,[2. 2. 1. 1. 0. 0. 0.],2190.0
3,7,[2. 2. 1. 1. 0. 0. 1.],2190.0
3,7,[2. 2. 1. 1. 0. 0. 2.],2193.0
3,7,[2. 2. 1. 1. 0. 1. 0.],2190.0
3,7,[2. 2. 1. 1. 0. 1. 1.],2190.0
3,7,[2. 2. 1. 1. 0. 1. 2.],2193.0
3,7,[2. 2. 1. 1. 0. 2. 0.],2193.0
3,7,[2. 2. 1. 1. 0. 2. 1.],2193.0
3,7,[2. 2. 1. 1. 0. 2. 2.],2202.0
3,7,[2. 2. 1. 1. 1. 0. 0.],2190.0
3,7,[2. 2. 1. 1. 1. 0. 1.],2190.0
3,7,[2. 2. 1. 1. 1. 0. 2.],2193.0
3,7,[2. 2. 1. 1. 1. 1. 0.],2190.0
3,7,[2. 2. 1. 1. 1. 1. 1.],2190.0
3,7,[2. 2. 1. 1. 1. 1. 2.],2193.0
3,7,[2. 2. 1. 1. 1. 2. 0.],2193.0
3,7,[2. 2. 1. 1. 1. 2. 1.],2193.0
3,7,[2. 2. 1. 1. 1. 2. 2.],2202.0
3,7,[2. 2. 1. 1. 2. 0. 0.],2193.0
3,7,[2. 2. 1. 1. 2. 0. 1.],2193.0
3,7,[2. 2. 1. 1. 2. 0. 2.],2196.0
3,7,[2. 2. 1. 1. 2. 1. 0.],2193.0
3,7,[2. 2. 1. 1. 2. 1. 1.],2193.0
3,7,[2. 2. 1. 1. 2. 1. 2.],2196.0
3,7,[2. 2. 1. 1. 2. 2. 0.],2202.0
3,7,[2. 2. 1. 1. 2. 2. 1.],2220.0
3,7,[2. 2. 1. 1. 2. 2. 2.],2211.0
3,7,[2. 2. 1. 2. 0. 0. 0.],2193.0
3,7,[2. 2. 1. 2. 0. 0. 1.],2193.0
3,7,[2. 2. 1. 2. 0. 0. 2.],2196.0
3,7,[2. 2. 1. 2. 0. 1. 0.],2193.0
3,7,[2. 2. 1. 2. 0. 1. 1.],2193.0
3,7,[2. 2. 1. 2. 0. 1. 2.],2196.0
3,7,[2. 2. 1. 2. 0. 2. 0.],2196.0
3,7,[2. 2. 1. 2. 0. 2. 1.],2196.0
3,7,[2. 2. 1. 2. 0. 2. 2.],2205.0
3,7,[2. 2. 1. 2. 1. 0. 0.],2193.0
3,7,[2. 2. 1. 2. 1. 0. 1.],2193.0
3,7,[2. 2. 1. 2. 1. 0. 2.],2196.0
3,7,[2. 2. 1. 2. 1. 1. 0.],2193.0
3,7,[2. 2. 1. 2. 1. 1. 1.],2193.0
3,7,[2. 2. 1. 2. 1. 1. 2.],2196.0
3,7,[2. 2. 1. 2. 1. 2. 0.],2196.0
3,7,[2. 2. 1. 2. 1. 2. 1.],2196.0
3,7,[2. 2. 1. 2. 1. 2. 2.],2205.0
3,7,[2. 2. 1. 2. 2. 0. 0.],2202.0
3,7,[2. 2. 1. 2. 2. 0. 1.],2202.0
3,7,[2. 2. 1. 2. 2. 0. 2.],2205.0
3,7,[2. 2. 1. 2. 2. 1. 0.],2220.0
3,7,[2. 2. 1. 2. 2. 1. 1.],2220.0
3,7,[2. 2. 1. 2. 2. 1. 2.],2277.0
3,7,[2. 2. 1. 2. 2. 2. 0.],2211.0
3,7,[2. 2. 1. 2. 2. 2. 1.],2229.0
3,7,[2. 2. 1. 2. 2. 2. 2.],2220.0
3,7,[2. 2. 2. 0. 0. 0. 0.],2199.0
3,7,[2. 2. 2. 0. 0. 0. 1.],2199.0
3,7,[2. 2. 2. 0. 0. 0. 2.],2202.0
3,7,[2. 2. 2. 0. 0. 1. 0.],2199.0
3,7,[2. 2. 2. 0. 0. 1. 1.],2199.0
3,7,[2. 2. 2. 0. 0. 1. 2.],2202.0
3,7,[2. 2. 2. 0. 0. 2. 0.],2202.0
3,7,[2. 2. 2. 0. 0. 2. 1.],2202.0
3,7,[2. 2. 2. 0. 0. 2. 2.],2211.0
3,7,[2. 2. 2. 0. 1. 0. 0.],2199.0
3,7,[2. 2. 2. 0. 1. 0. 1.],2199.0
3,7,[2. 2. 2. 0. 1. 0. 2.],2202.0
3,7,[2. 2. 2. 0. 1. 1. 0.],2199.0
3,7,[2. 2. 2. 0. 1. 1. 1.],2199.0
3,7,[2. 2. 2. 0. 1. 1. 2.],2202.0
3,7,[2. 2. 2. 0. 1. 2. 0.],2202.0
3,7,[2. 2. 2. 0. 1. 2. 1.],2202.0
3,7,[2. 2. 2. 0. 1. 2. 2.],2211.0
3,7,[2. 2. 2. 0. 2. 0. 0.],2202.0
3,7,[2. 2. 2. 0. 2. 0. 1.],2202.0
3,7,[2. 2. 2. 0. 2. 0. 2.],2205.0
3,7,[2. 2. 2. 0. 2. 1. 0.],2202.0
3,7,[2. 2. 2. 0. 2. 1. 1.],2202.0
3,7,[2. 2. 2. 0. 2. 1. 2.],2205.0
3,7,[2. 2. 2. 0. 2. 2. 0.],2211.0
3,7,[2. 2. 2. 0. 2. 2. 1.],2211.0
3,7,[2. 2. 2. 0. 2. 2. 2.],2238.0
3,7,[2. 2. 2. 1. 0. 0. 0.],2199.0
3,7,[2. 2. 2. 1. 0. 0. 1.],2199.0
3,7,[2. 2. 2. 1. 0. 0. 2.],2202.0
3,7,[2. 2. 2. 1. 0. 1. 0.],2199.0
3,7,[2. 2. 2. 1. 0. 1. 1.],2199.0
3,7,[2. 2. 2. 1. 0. 1. 2.],2202.0
3,7,[2. 2. 2. 1. 0. 2. 0.],2202.0
3,7,[2. 2. 2. 1. 0. 2. 1.],2202.0
3,7,[2. 2. 2. 1. 0. 2. 2.],2211.0
3,7,[2. 2. 2. 1. 1. 0. 0.],2199.0
3,7,[2. 2. 2. 1. 1. 0. 1.],2199.0
3,7,[2. 2. 2. 1. 1. 0. 2.],2202.0
3,7,[2. 2. 2. 1. 1. 1. 0.],2199.0
3,7,[2. 2. 2. 1. 1. 1. 1.],2199.0
3,7,[2. 2. 2. 1. 1. 1. 2.],2202.0
3,7,[2. 2. 2. 1. 1. 2. 0.],2202.0
3,7,[2. 2. 2. 1. 1. 2. 1.],2202.0
3,7,[2. 2. 2. 1. 1. 2. 2.],2211.0
3,7,[2. 2. 2. 1. 2. 0. 0.],2202.0
3,7,[2. 2. 2. 1. 2. 0. 1.],2202.0
3,7,[2. 2. 2. 1. 2. 0. 2.],2205.0
3,7,[2. 2. 2. 1. 2. 1. 0.],2202.0
3,7,[2. 2. 2. 1. 2. 1. 1.],2202.0
3,7,[2. 2. 2. 1. 2. 1. 2.],2205.0
3,7,[2. 2. 2. 1. 2. 2. 0.],2211.0
3,7,[2. 2. 2. 1. 2. 2. 1.],2211.0
3,7,[2. 2. 2. 1. 2. 2. 2.],2238.0
3,7,[2. 2. 2. 2. 0. 0. 0.],2226.0
3,7,[2. 2. 2. 2. 0. 0. 1.],2226.0
3,7,[2. 2. 2. 2. 0. 0. 2.],2229.0
3,7,[2. 2. 2. 2. 0. 1. 0.],2226.0
3,7,[2. 2. 2. 2. 0. 1. 1.],2226.0
3,7,[2. 2. 2. 2. 0. 1. 2.],2229.0
3,7,[2. 2. 2. 2. 0. 2. 0.],2229.0
3,7,[2. 2. 2. 2. 0. 2. 1.],2229.0
3,7,[2. 2. 2. 2. 0. 2. 2.],2238.0
3,7,[2. 2. 2. 2. 1. 0. 0.],2226.0
3,7,[2. 2. 2. 2. 1. 0. 1.],2226.0
3,7,[2. 2. 2. 2. 1. 0. 2.],2229.0
3,7,[2. 2. 2. 2. 1. 1. 0.],2226.0
3,7,[2. 2. 2. 2. 1. 1. 1.],2226.0
3,7,[2. 2. 2. 2. 1. 1. 2.],2229.0
3,7,[2. 2. 2. 2. 1. 2. 0.],2229.0
3,7,[2. 2. 2. 2. 1. 2. 1.],2229.0
3,7,[2. 2. 2. 2. 1. 2. 2.],2238.0
3,7,[2. 2. 2. 2. 2. 0. 0.],2307.0
3,7,[2. 2. 2. 2. 2. 0. 1.],2307.0
3,7,[2. 2. 2. 2. 2. 0. 2.],2310.0
3,7,[2. 2. 2. 2. 2. 1. 0.],2307.0
3,7,[2. 2. 2. 2. 2. 1. 1.],2307.0
3,7,[2. 2. 2. 2. 2. 1. 2.],2310.0
3,7,[2. 2. 2. 2. 2. 2. 0.],2550.0
3,7,[2. 2. 2. 2. 2. 2. 1.],2550.0
3,7,[2. 2. 2. 2. 2. 2. 2.],3279.0
3,8,[0. 0. 0. 0. 0. 0. 0. 0.],9840.0
3,8,[0. 0. 0. 0. 0. 0. 0. 1.],7653.0
3,8,[0. 0. 0. 0. 0. 0. 0. 2.],7653.0
3,8,[0. 0. 0. 0. 0. 0. 1. 0.],6927.0
3,8,[0. 0. 0. 0. 0. 0. 1. 1.],6924.0
3,8,[0. 0. 0. 0. 0. 0. 1. 2.],6924.0
3,8,[0. 0. 0. 0. 0. 0. 2. 0.],6927.0
3,8,[0. 0. 0. 0. 0. 0. 2. 1.],6924.0
3,8,[0. 0. 0. 0. 0. 0. 2. 2.],6924.0
3,8,[0. 0. 0. 0. 0. 1. 0. 0.],6693.0
3,8,[0. 0. 0. 0. 0. 1. 0. 1.],6684.0
3,8,[0. 0. 0. 0. 0. 1. 0. 2.],6684.0
3,8,[0. 0. 0. 0. 0. 1. 1. 0.],6684.0
3,8,[0. 0. 0. 0. 0. 1. 1. 1.],6681.0
3,8,[0. 0. 0. 0. 0. 1. 1. 2.],6681.0
3,8,[0. 0. 0. 0. 0. 1. 2. 0.],6684.0
3,8,[0. 0. 0. 0. 0. 1. 2. 1.],6681.0
3,8,[0. 0. 0. 0. 0. 1. 2. 2.],6681.0
3,8,[0. 0. 0. 0. 0. 2. 0. 0.],6693.0
3,8,[0. 0. 0. 0. 0. 2. 0. 1.],6684.0
3,8,[0. 0. 0. 0. 0. 2. 0. 2.],6684.0
3,8,[0. 0. 0. 0. 0. 2. 1. 0.],6684.0
3,8,[0. 0. 0. 0. 0. 2. 1. 1.],6681.0
3,8,[0. 0. 0. 0. 0. 2. 1. 2.],6681.0
3,8,[0. 0. 0. 0. 0. 2. 2. 0.],6684.0
3,8,[0. 0. 0. 0. 0. 2. 2. 1.],6681.0
3,8,[0. 0. 0. 0. 0. 2. 2. 2.],6681.0
3,8,[0. 0. 0. 0. 1. 0. 0. 0.],6639.0
3,8,[0. 0. 0. 0. 1. 0. 0. 1.],6612.0
3,8,[0. 0. 0. 0. 1. 0. 0. 2.],6612.0
3,8,[0. 0. 0. 0. 1. 0. 1. 0.],6606.0
3,8,[0. 0. 0. 0. 1. 0. 1. 1.],6603.0
3,8,[0. 0. 0. 0. 1. 0. 1. 2.],6603.0
3,8,[0. 0. 0. 0. 1. 0. 2. 0.],6606.0
3,8,[0. 0. 0. 0. 1. 0. 2. 1.],6603.0
3,8,[0. 0. 0. 0. 1. 0. 2. 2.],6603.0
3,8,[0. 0. 0. 0. 1. 1. 0. 0.],6612.0
3,8,[0. 0. 0. 0. 1. 1. 0. 1.],6603.0
3,8,[0. 0. 0. 0. 1. 1. 0. 2.],6603.0
3,8,[0. 0. 0. 0. 1. 1. 1. 0.],6603.0
3,8,[0. 0. 0. 0. 1. 1. 1. 1.],6600.0
3,8,[0. 0. 0. 0. 1. 1. 1. 2.],6600.0
3,8,[0. 0. 0. 0. 1. 1. 2. 0.],6603.0
3,8,[0. 0. 0. 0. 1. 1. 2. 1.],6600.0
3,8,[0. 0. 0. 0. 1. 1. 2. 2.],6600.0
3,8,[0. 0. 0. 0. 1. 2. 0. 0.],6612.0
3,8,[0. 0. 0. 0. 1. 2. 0. 1.],6603.0
3,8,[0. 0. 0. 0. 1. 2. 0. 2.],6603.0
3,8,[0. 0. 0. 0. 1. 2. 1. 0.],6603.0
3,8,[0. 0. 0. 0. 1. 2. 1. 1.],6600.0
3,8,[0. 0. 0. 0. 1. 2. 1. 2.],6600.0
3,8,[0. 0. 0. 0. 1. 2. 2. 0.],6603.0
3,8,[0. 0. 0. 0. 1. 2. 2. 1.],6600.0
3,8,[0. 0. 0. 0. 1. 2. 2. 2.],6600.0
3,8,[0. 0. 0. 0. 2. 0. 0. 0.],6639.0
3,8,[0. 0. 0. 0. 2. 0. 0. 1.],6612.0
3,8,[0. 0. 0. 0. 2. 0. 0. 2.],6612.0
3,8,[0. 0. 0. 0. 2. 0. 1. 0.],6606.0
3,8,[0. 0. 0. 0. 2. 0. 1. 1.],6603.0
3,8,[0. 0. 0. 0. 2. 0. 1. 2.],6603.0
3,8,[0. 0. 0. 0. 2. 0. 2. 0.],6606.0
3,8,[0. 0. 0. 0. 2. 0. 2. 1.],6603.0
3,8,[0. 0. 0. 0. 2. 0. 2. 2.],6603.0
3,8,[0. 0. 0. 0. 2. 1. 0. 0.],6612.0
3,8,[0. 0. 0. 0. 2. 1. 0. 1.],6603.0
3,8,[0. 0. 0. 0. 2. 1. 0. 2.],6603.0
3,8,[0. 0. 0. 0. 2. 1. 1. 0.],6603.0
3,8,[0. 0. 0. 0. 2. 1. 1. 1.],6600.0
3,8,[0. 0. 0. 0. 2. 1. 1. 2.],6600.0
3,8,[0. 0. 0. 0. 2. 1. 2. 0.],6603.0
3,8,[0. 0. 0. 0. 2. 1. 2. 1.],6600.0
3,8,[0. 0. 0. 0. 2. 1. 2. 2.],6600.0
3,8,[0. 0. 0. 0. 2. 2. 0. 0.],6612.0
3,8,[0. 0. 0. 0. 2. 2. 0. 1.],6603.0
3,8,[0. 0. 0. 0. 2. 2. 0. 2.],6603.0
3,8,[0. 0. 0. 0. 2. 2. 1. 0.],6603.0
3,8,[0. 0. 0. 0. 2. 2. 1. 1.],6600.0
3,8,[0. 0. 0. 0. 2. 2. 1. 2.],6600.0
3,8,[0. 0. 0. 0. 2. 2. 2. 0.],6603.0
3,8,[0. 0. 0. 0. 2. 2. 2. 1.],6600.0
3,8,[0. 0. 0. 0. 2. 2. 2. 2.],6600.0
3,8,[0. 0. 0. 1. 0. 0. 0. 0.],6639.0
3,8,[0. 0. 0. 1. 0. 0. 0. 1.],6666.0
3,8,[0. 0. 0. 1. 0. 0. 0. 2.],6612.0
3,8,[0. 0. 0. 1. 0. 0. 1. 0.],6588.0
3,8,[0. 0. 0. 1. 0. 0. 1. 1.],6585.0
3,8,[0. 0. 0. 1. 0. 0. 1. 2.],6585.0
3,8,[0. 0. 0. 1. 0. 0. 2. 0.],6588.0
3,8,[0. 0. 0. 1. 0. 0. 2. 1.],6585.0
3,8,[0. 0. 0. 1. 0. 0. 2. 2.],6585.0
3,8,[0. 0. 0. 1. 0. 1. 0. 0.],6588.0
3,8,[0. 0. 0. 1. 0. 1. 0. 1.],6579.0
3,8,[0. 0. 0. 1. 0. 1. 0. 2.],6579.0
3,8,[0. 0. 0. 1. 0. 1. 1. 0.],6579.0
3,8,[0. 0. 0. 1. 0. 1. 1. 1.],6576.0
3,8,[0. 0. 0. 1. 0. 1. 1. 2.],6576.0
3,8,[0. 0. 0. 1. 0. 1. 2. 0.],6579.0
3,8,[0. 0. 0. 1. 0. 1. 2. 1.],6576.0
3,8,[0. 0. 0. 1. 0. 1. 2. 2.],6576.0
3,8,[0. 0. 0. 1. 0. 2. 0. 0.],6588.0
3,8,[0. 0. 0. 1. 0. 2. 0. 1.],6579.0
3,8,[0. 0. 0. 1. 0. 2. 0. 2.],6579.0
3,8,[0. 0. 0. 1. 0. 2. 1. 0.],6579.0
3,8,[0. 0. 0. 1. 0. 2. 1. 1.],6576.0
3,8,[0. 0. 0. 1. 0. 2. 1. 2.],6576.0
3,8,[0. 0. 0. 1. 0. 2. 2. 0.],6579.0
3,8,[0. 0. 0. 1. 0. 2. 2. 1.],6576.0
3,8,[0. 0. 0. 1. 0. 2. 2. 2.],6576.0
3,8,[0. 0. 0. 1. 1. 0. 0. 0.],6612.0
3,8,[0. 0. 0. 1. 1. 0. 0. 1.],6585.0
3,8,[0. 0. 0. 1. 1. 0. 0. 2.],6585.0
3,8,[0. 0. 0. 1. 1. 0. 1. 0.],6579.0
3,8,[0. 0. 0. 1. 1. 0. 1. 1.],6576.0
3,8,[0. 0. 0. 1. 1. 0. 1. 2.],6576.0
3,8,[0. 0. 0. 1. 1. 0. 2. 0.],6579.0
3,8,[0. 0. 0. 1. 1. 0. 2. 1.],6576.0
3,8,[0. 0. 0. 1. 1. 0. 2. 2.],6576.0
3,8,[0. 0. 0. 1. 1. 1. 0. 0.],6585.0
3,8,[0. 0. 0. 1. 1. 1. 0. 1.],6576.0
3,8,[0. 0. 0. 1. 1. 1. 0. 2.],6576.0
3,8,[0. 0. 0. 1. 1. 1. 1. 0.],6576.0
3,8,[0. 0. 0. 1. 1. 1. 1. 1.],6573.0
3,8,[0. 0. 0. 1. 1. 1. 1. 2.],6573.0
3,8,[0. 0. 0. 1. 1. 1. 2. 0.],6576.0
3,8,[0. 0. 0. 1. 1. 1. 2. 1.],6573.0
3,8,[0. 0. 0. 1. 1. 1. 2. 2.],6573.0
3,8,[0. 0. 0. 1. 1. 2. 0. 0.],6585.0
3,8,[0. 0. 0. 1. 1. 2. 0. 1.],6576.0
3,8,[0. 0. 0. 1. 1. 2. 0. 2.],6576.0
3,8,[0. 0. 0. 1. 1. 2. 1. 0.],6576.0
3,8,[0. 0. 0. 1. 1. 2. 1. 1.],6573.0
3,8,[0. 0. 0. 1. 1. 2. 1. 2.],6573.0
3,8,[0. 0. 0. 1. 1. 2. 2. 0.],6576.0
3,8,[0. 0. 0. 1. 1. 2. 2. 1.],6573.0
3,8,[0. 0. 0. 1. 1. 2. 2. 2.],6573.0
3,8,[0. 0. 0. 1. 2. 0. 0. 0.],6612.0
3,8,[0. 0. 0. 1. 2. 0. 0. 1.],6585.0
3,8,[0. 0. 0. 1. 2. 0. 0. 2.],6585.0
3,8,[0. 0. 0. 1. 2. 0. 1. 0.],6579.0
3,8,[0. 0. 0. 1. 2. 0. 1. 1.],6576.0
3,8,[0. 0. 0. 1. 2. 0. 1. 2.],6576.0
3,8,[0. 0. 0. 1. 2. 0. 2. 0.],6579.0
3,8,[0. 0. 0. 1. 2. 0. 2. 1.],6576.0
3,8,[0. 0. 0. 1. 2. 0. 2. 2.],6576.0
3,8,[0. 0. 0. 1. 2. 1. 0. 0.],6585.0
3,8,[0. 0. 0. 1. 2. 1. 0. 1.],6576.0
3,8,[0. 0. 0. 1. 2. 1. 0. 2.],6576.0
3,8,[0. 0. 0. 1. 2. 1. 1. 0.],6576.0
3,8,[0. 0. 0. 1. 2. 1. 1. 1.],6573.0
3,8,[0. 0. 0. 1. 2. 1. 1. 2.],6573.0
3,8,[0. 0. 0. 1. 2. 1. 2. 0.],6576.0
3,8,[0. 0. 0. 1. 2. 1. 2. 1.],6573.0
3,8,[0. 0. 0. 1. 2. 1. 2. 2.],6573.0
3,8,[0. 0. 0. 1. 2. 2. 0. 0.],6585.0
3,8,[0. 0. 0. 1. 2. 2. 0. 1.],6576.0
3,8,[0. 0. 0. 1. 2. 2. 0. 2.],6576.0
3,8,[0. 0. 0. 1. 2. 2. 1. 0.],6576.0
3,8,[0. 0. 0. 1. 2. 2. 1. 1.],6573.0
3,8,[0. 0. 0. 1. 2. 2. 1. 2.],6573.0
3,8,[0. 0. 0. 1. 2. 2. 2. 0.],6576.0
3,8,[0. 0. 0. 1. 2. 2. 2. 1.],6573.0
3,8,[0. 0. 0. 1. 2. 2. 2. 2.],6573.0
3,8,[0. 0. 0. 2. 0. 0. 0. 0.],6639.0
3,8,[0. 0. 0. 2. 0. 0. 0. 1.],6612.0
3,8,[0. 0. 0. 2. 0. 0. 0. 2.],6666.0
3,8,[0. 0. 0. 2. 0. 0. 1. 0.],6588.0
3,8,[0. 0. 0. 2. 0. 0. 1. 1.],6585.0
3,8,[0. 0. 0. 2. 0. 0. 1. 2.],6585.0
3,8,[0. 0. 0. 2. 0. 0. 2. 0.],6588.0
3,8,[0. 0. 0. 2. 0. 0. 2. 1.],6585.0
3,8,[0. 0. 0. 2. 0. 0. 2. 2.],6585.0
3,8,[0. 0. 0. 2. 0. 1. 0. 0.],6588.0
3,8,[0. 0. 0. 2. 0. 1. 0. 1.],6579.0
3,8,[0. 0. 0. 2. 0. 1. 0. 2.],6579.0
3,8,[0. 0. 0. 2. 0. 1. 1. 0.],6579.0
3,8,[0. 0. 0. 2. 0. 1. 1. 1.],6576.0
3,8,[0. 0. 0. 2. 0. 1. 1. 2.],6576.0
3,8,[0. 0. 0. 2. 0. 1. 2. 0.],6579.0
3,8,[0. 0. 0. 2. 0. 1. 2. 1.],6576.0
3,8,[0. 0. 0. 2. 0. 1. 2. 2.],6576.0
3,8,[0. 0. 0. 2. 0. 2. 0. 0.],6588.0
3,8,[0. 0. 0. 2. 0. 2. 0. 1.],6579.0
3,8,[0. 0. 0. 2. 0. 2. 0. 2.],6579.0
3,8,[0. 0. 0. 2. 0. 2. 1. 0.],6579.0
3,8,[0. 0. 0. 2. 0. 2. 1. 1.],6576.0
3,8,[0. 0. 0. 2. 0. 2. 1. 2.],6576.0
3,8,[0. 0. 0. 2. 0. 2. 2. 0.],6579.0
3,8,[0. 0. 0. 2. 0. 2. 2. 1.],6576.0
3,8,[0. 0. 0. 2. 0. 2. 2. 2.],6576.0
3,8,[0. 0. 0. 2. 1. 0. 0. 0.],6612.0
3,8,[0. 0. 0. 2. 1. 0. 0. 1.],6585.0
3,8,[0. 0. 0. 2. 1. 0. 0. 2.],6585.0
3,8,[0. 0. 0. 2. 1. 0. 1. 0.],6579.0
3,8,[0. 0. 0. 2. 1. 0. 1. 1.],6576.0
3,8,[0. 0. 0. 2. 1. 0. 1. 2.],6576.0
3,8,[0. 0. 0. 2. 1. 0. 2. 0.],6579.0
3,8,[0. 0. 0. 2. 1. 0. 2. 1.],6576.0
3,8,[0. 0. 0. 2. 1. 0. 2. 2.],6576.0
3,8,[0. 0. 0. 2. 1. 1. 0. 0.],6585.0
3,8,[0. 0. 0. 2. 1. 1. 0. 1.],6576.0
3,8,[0. 0. 0. 2. 1. 1. 0. 2.],6576.0
3,8,[0. 0. 0. 2. 1. 1. 1. 0.],6576.0
3,8,[0. 0. 0. 2. 1. 1. 1. 1.],6573.0
3,8,[0. 0. 0. 2. 1. 1. 1. 2.],6573.0
3,8,[0. 0. 0. 2. 1. 1. 2. 0.],6576.0
3,8,[0. 0. 0. 2. 1. 1. 2. 1.],6573.0
3,8,[0. 0. 0. 2. 1. 1. 2. 2.],6573.0
3,8,[0. 0. 0. 2. 1. 2. 0. 0.],6585.0
3,8,[0. 0. 0. 2. 1. 2. 0. 1.],6576.0
3,8,[0. 0. 0. 2. 1. 2. 0. 2.],6576.0
3,8,[0. 0. 0. 2. 1. 2. 1. 0.],6576.0
3,8,[0. 0. 0. 2. 1. 2. 1. 1.],6573.0
3,8,[0. 0. 0. 2. 1. 2. 1. 2.],6573.0
3,8,[0. 0. 0. 2. 1. 2. 2. 0.],6576.0
3,8,[0. 0. 0. 2. 1. 2. 2. 1.],6573.0
3,8,[0. 0. 0. 2. 1. 2. 2. 2.],6573.0
3,8,[0. 0. 0. 2. 2. 0. 0. 0.],6612.0
3,8,[0. 0. 0. 2. 2. 0. 0. 1.],6585.0
3,8,[0. 0. 0. 2. 2. 0. 0. 2.],6585.0
3,8,[0. 0. 0. 2. 2. 0. 1. 0.],6579.0
3,8,[0. 0. 0. 2. 2. 0. 1. 1.],6576.0
3,8,[0. 0. 0. 2. 2. 0. 1. 2.],6576.0
3,8,[0. 0. 0. 2. 2. 0. 2. 0.],6579.0
3,8,[0. 0. 0. 2. 2. 0. 2. 1.],6576.0
3,8,[0. 0. 0. 2. 2. 0. 2. 2.],6576.0
3,8,[0. 0. 0. 2. 2. 1. 0. 0.],6585.0
3,8,[0. 0. 0. 2. 2. 1. 0. 1.],6576.0
3,8,[0. 0. 0. 2. 2. 1. 0. 2.],6576.0
3,8,[0. 0. 0. 2. 2. 1. 1. 0.],6576.0
3,8,[0. 0. 0. 2. 2. 1. 1. 1.],6573.0
3,8,[0. 0. 0. 2. 2. 1. 1. 2.],6573.0
3,8,[0. 0. 0. 2. 2. 1. 2. 0.],6576.0
3,8,[0. 0. 0. 2. 2. 1. 2. 1.],6573.0
3,8,[0. 0. 0. 2. 2. 1. 2. 2.],6573.0
3,8,[0. 0. 0. 2. 2. 2. 0. 0.],6585.0
3,8,[0. 0. 0. 2. 2. 2. 0. 1.],6576.0
3,8,[0. 0. 0. 2. 2. 2. 0. 2.],6576.0
3,8,[0. 0. 0. 2. 2. 2. 1. 0.],6576.0
3,8,[0. 0. 0. 2. 2. 2. 1. 1.],6573.0
3,8,[0. 0. 0. 2. 2. 2. 1. 2.],6573.0
3,8,[0. 0. 0. 2. 2. 2. 2. 0.],6576.0
